Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2020/10/12,88609,2378,39,24,486,59,81,317,710,444,761,5100,4322,27793,7537,179,422,780,249,197,320,635,567,5539,538,515,1851,11180,2905,600,249,36,140,163,642,209,149,94,115,139,5105,248,241,690,158,344,456,2754
2020/10/13,89070,2390,39,24,491,59,81,319,710,444,763,5131,4346,27959,7591,179,422,782,249,197,320,636,567,5557,542,518,1863,11249,2913,603,252,36,140,164,641,209,149,96,115,139,5105,249,241,714,158,344,456,2769
2020/10/14,89637,2410,41,25,499,59,81,324,715,452,763,5177,4377,28136,7679,179,422,786,249,199,320,638,568,5581,542,519,1892,11310,2927,605,252,36,140,168,642,209,149,96,115,139,5112,249,241,720,158,344,456,2787
2020/10/15,90354,2430,57,25,504,59,81,332,719,453,764,5234,4430,28420,7758,180,422,787,249,199,320,640,572,5596,544,520,1898,11361,2946,607,254,36,140,168,644,209,149,96,115,140,5125,249,241,726,158,366,456,2826
2020/10/16,90979,2460,83,26,508,59,81,343,723,458,766,5286,4473,28604,7843,180,423,788,254,199,323,642,575,5615,544,520,1907,11414,2960,610,254,36,140,170,646,209,149,97,116,140,5138,250,241,735,159,366,462,2855
2020/10/17,91560,2491,100,26,522,59,81,359,725,463,769,5331,4505,28839,7893,180,423,793,254,199,326,642,575,5636,549,522,1907,11464,2978,613,255,36,140,172,649,209,158,98,116,140,5139,252,241,740,159,366,462,2855
2020/10/18,92023,2518,104,26,524,59,81,362,728,465,774,5371,4530,28971,7942,180,423,795,256,199,326,642,575,5664,549,524,1907,11514,2995,613,255,36,140,173,649,209,158,99,116,140,5139,252,241,744,159,366,463,2918
2020/10/19,92373,2542,122,26,526,59,81,369,728,466,785,5393,4548,29046,7965,180,422,795,256,199,326,644,580,5685,549,527,1928,11555,3008,613,255,36,140,173,650,209,159,99,116,140,5142,252,242,746,159,366,463,2954
2020/10/20,92819,2559,134,26,529,60,81,369,730,471,797,5426,4588,29185,8012,180,422,795,256,199,326,647,580,5700,550,530,1931,11620,3013,615,259,36,140,174,651,209,162,99,116,140,5146,252,242,750,159,366,463,2975
2020/10/21,93405,2590,138,26,538,61,81,374,731,473,806,5476,4637,29335,8100,180,422,795,256,199,327,651,583,5713,551,531,1934,11702,3027,618,260,35,140,185,651,210,163,99,116,140,5153,253,242,754,159,366,463,3012
2020/10/22,94014,2612,148,26,544,61,82,378,735,473,820,5521,4680,29520,8155,180,422,796,256,202,329,660,585,5749,551,533,1945,11780,3040,621,266,35,140,188,651,211,164,100,116,140,5160,253,242,759,159,366,463,3048
2020/10/23,94706,2652,150,27,545,61,84,379,737,476,839,5561,4734,29706,8246,180,422,798,256,203,330,668,588,5768,554,535,1958,11880,3056,624,268,35,140,194,651,213,164,101,116,140,5174,253,242,767,159,366,463,3094
2020/10/24,95392,2703,170,27,565,61,84,385,739,476,858,5602,4775,29909,8308,181,422,798,256,203,330,671,588,5811,555,537,1958,11976,3078,625,270,35,140,194,654,213,164,101,116,140,5179,254,242,768,159,366,463,3134
2020/10/25,95924,2763,175,27,572,61,84,386,741,477,867,5619,4811,30033,8369,182,422,799,256,203,330,672,588,5853,555,538,1958,12046,3126,625,272,35,140,203,655,213,164,101,116,142,5179,254,242,768,159,366,463,3165
2020/10/26,96340,2804,187,27,602,61,84,386,743,477,870,5653,4836,30127,8389,182,422,799,256,203,334,672,596,5869,555,539,1974,12089,3142,626,272,37,141,206,656,213,164,101,116,142,5189,254,244,769,159,367,463,3194
2020/10/27,96958,2854,195,27,610,61,86,387,744,480,874,5682,4880,30285,8453,182,422,800,256,206,334,672,605,5906,555,543,1981,12231,3147,626,272,37,141,215,656,213,164,101,116,143,5189,254,244,774,159,367,463,3217
2020/10/28,97687,2933,206,27,655,61,86,387,750,482,884,5726,4920,30456,8517,182,422,803,256,209,335,672,620,5941,555,546,1989,12348,3157,631,273,38,141,230,657,213,164,101,116,144,5194,254,244,779,159,367,463,3245
2020/10/29,98453,2933,217,27,679,61,86,387,757,484,890,5765,4963,30677,8588,183,423,803,256,212,338,677,636,5992,556,546,2003,12473,3186,635,273,38,141,261,658,213,164,101,116,144,5207,254,244,786,159,367,468,3277
2020/10/30,99214,2986,222,27,689,61,86,387,764,487,894,5826,4997,30881,8646,183,423,806,256,212,339,681,636,6079,563,547,2014,12610,3202,639,274,38,141,273,659,213,164,101,116,144,5217,254,244,786,159,367,468,3304
2020/10/31,99959,3055,227,27,700,63,86,388,768,489,900,5856,5034,31096,8711,184,423,810,257,212,341,686,636,6130,565,552,2014,12753,3222,648,275,38,141,286,659,213,164,101,116,144,5226,254,244,786,159,367,468,3336
2020/11/1,100618,3136,236,27,726,63,86,388,770,489,901,5889,5058,31212,8777,184,423,812,257,212,343,687,636,6227,566,553,2014,12876,3250,659,275,38,141,291,662,213,164,101,116,144,5226,254,244,786,159,367,468,3363
2020/11/2,101078,3205,244,27,742,64,86,389,773,490,902,5915,5079,31293,8799,184,423,812,257,216,344,693,661,6275,568,557,2061,12876,3265,664,277,38,141,291,662,213,164,101,116,144,5236,256,244,808,159,367,475,3373
2020/11/3,101693,3301,245,27,772,64,86,391,775,492,905,5945,5119,31502,8868,184,423,812,257,216,349,698,661,6319,569,560,2061,12876,3275,675,277,38,141,303,662,215,164,102,116,144,5238,264,244,814,159,369,475,3392
2020/11/4,102619,3372,256,29,788,64,86,401,779,493,910,5986,5149,31624,8912,184,423,813,257,218,350,700,680,6404,574,563,2081,13191,3327,679,278,38,141,309,663,215,164,102,116,144,5246,266,245,824,159,371,488,3408
2020/11/5,103558,3447,264,29,804,67,86,401,789,494,913,6018,5207,31893,9021,185,424,815,257,221,350,710,690,6457,575,584,2090,13316,3363,694,280,38,141,315,665,223,164,103,116,144,5251,266,245,824,159,371,505,3435
2020/11/6,104682,3566,269,29,822,67,86,410,796,496,918,6132,5249,32135,9124,186,424,816,257,225,351,726,707,6536,587,593,2101,13485,3406,713,280,38,141,323,667,223,167,104,117,144,5268,267,246,843,160,372,505,3456
2020/11/7,105827,3681,271,30,834,67,86,412,806,498,924,6201,5310,32429,9261,188,424,819,258,225,357,729,707,6618,595,599,2101,13676,3455,726,286,43,141,332,670,225,167,104,117,144,5276,268,246,847,160,372,505,3488
2020/11/8,106806,3868,273,30,852,67,87,415,818,498,925,6246,5354,32618,9340,195,424,822,259,225,370,735,707,6731,596,601,2101,13816,3486,737,288,43,141,338,671,225,167,105,117,144,5280,268,246,854,161,372,523,3518
2020/11/9,107696,4021,274,30,865,67,88,418,825,499,927,6296,5386,32767,9375,198,424,823,262,241,384,742,756,6812,597,620,2166,13894,3518,745,289,50,141,340,678,225,168,107,117,144,5284,274,249,854,161,373,537,3536
2020/11/10,108865,4221,274,30,872,68,89,418,834,503,932,6363,5434,33060,9474,200,425,824,266,243,387,755,772,6869,599,625,2174,14120,3538,754,291,51,141,341,678,231,170,107,117,144,5307,274,249,860,161,373,537,3561
2020/11/11,110409,4387,275,33,892,68,92,419,854,505,937,6479,5499,33377,9604,216,425,825,268,257,393,765,787,7052,603,636,2187,14376,3596,771,298,51,141,348,680,233,170,108,117,144,5328,275,249,866,162,373,542,3597
2020/11/12,111970,4584,275,41,925,70,94,421,880,507,942,6554,5573,33770,9750,222,425,827,269,267,406,785,806,7156,606,646,2205,14607,3666,788,304,51,141,354,681,234,170,110,121,144,5344,276,249,877,163,373,542,3620
2020/11/13,113649,4820,275,51,943,70,94,428,906,509,951,6637,5633,34144,9895,224,425,827,271,275,429,796,822,7299,610,646,2222,14870,3747,812,308,52,141,367,684,248,170,113,123,144,5360,276,249,887,163,373,542,3669
2020/11/14,115327,5055,278,64,973,71,96,431,946,513,951,6741,5721,34496,10042,224,425,828,272,275,448,800,822,7447,616,655,2222,15155,3816,835,318,52,141,379,688,258,171,114,123,144,5367,278,249,903,164,373,542,3696
2020/11/15,116774,5285,278,69,983,73,97,435,967,516,956,6821,5781,34751,10155,226,425,830,272,275,461,809,822,7599,620,663,2222,15421,3895,844,326,52,141,396,694,266,171,114,129,144,5379,278,249,903,164,373,554,3741
2020/11/16,117960,5494,279,75,988,73,98,438,977,517,961,6908,5858,34931,10216,226,428,830,274,283,471,823,894,7701,621,672,2296,15494,3974,858,333,52,141,399,701,267,171,115,130,144,5387,279,251,915,168,374,558,3768
2020/11/17,119441,5683,280,77,995,74,98,441,1032,523,964,6996,5937,35229,10349,259,429,830,278,288,495,836,909,7764,628,683,2307,15763,4014,868,338,52,142,406,707,279,173,121,138,144,5398,280,251,930,179,375,558,3792
2020/11/18,121580,5880,280,86,1027,74,100,453,1071,527,974,7122,6003,35722,10575,273,435,830,289,291,525,855,978,7902,645,696,2356,16036,4120,896,346,53,142,430,710,285,174,122,144,144,5420,284,252,939,189,385,558,3833
2020/11/19,123867,6113,280,97,1046,74,105,458,1099,542,994,7230,6109,36256,10780,274,435,831,295,292,545,875,1053,8043,666,708,2395,16374,4223,929,361,53,142,445,724,303,175,125,153,144,5442,290,253,940,196,388,576,3887
2020/11/20,126256,6380,280,112,1061,74,107,466,1139,550,1016,7326,6199,36778,10988,286,441,831,298,298,567,890,1111,8262,684,720,2409,16744,4355,952,372,53,142,458,726,326,176,127,164,144,5477,290,254,951,208,398,592,3925
2020/11/21,128750,6684,280,127,1075,74,107,474,1205,558,1033,7499,6308,37317,11181,295,441,833,300,298,592,911,1111,8464,706,730,2409,17159,4485,975,379,53,142,485,736,343,178,129,186,146,5513,293,254,951,209,414,592,3967
2020/11/22,130917,6918,280,137,1091,74,109,476,1252,572,1045,7614,6388,37708,11344,300,445,835,302,298,606,918,1111,8675,721,735,2409,17649,4638,989,384,53,142,498,741,352,179,131,208,146,5543,293,254,967,219,428,592,3999
2020/11/23,132479,7163,281,137,1100,74,109,478,1284,573,1045,7704,6447,38022,11414,313,446,835,303,298,618,932,1111,8819,732,740,2409,17930,4775,1010,395,53,142,508,750,356,179,131,234,148,5552,293,254,970,223,433,592,4015
2020/11/24,133939,7369,281,155,1116,75,109,479,1310,584,1069,7745,6489,38197,11480,316,446,836,304,327,629,939,1294,8914,737,747,2508,18140,4852,1026,403,54,142,515,762,356,179,132,251,148,5552,297,262,974,228,439,592,4031
2020/11/25,135787,7585,282,162,1128,83,110,480,1347,595,1087,7842,6562,38598,11640,324,447,838,305,332,638,969,1334,9023,755,756,2521,18458,4928,1038,408,56,143,530,770,363,179,132,265,149,5591,299,263,977,238,449,602,4057
2020/11/26,138011,7766,285,162,1147,84,111,486,1397,599,1117,8002,6644,39079,11894,325,450,843,309,336,654,985,1395,9200,782,760,2552,18784,5028,1061,414,58,144,544,771,367,180,134,282,149,5591,300,265,984,246,458,607,4131
2020/11/27,140568,8022,287,179,1168,89,116,490,1442,607,1148,8104,6751,39649,12112,326,453,846,312,336,670,1014,1447,9398,797,773,2585,19167,5211,1087,428,58,145,568,785,372,181,135,296,149,5644,300,265,999,255,477,607,4169
2020/11/28,143139,8274,287,183,1181,90,122,496,1508,619,1177,8222,6864,40210,12327,329,457,846,314,336,691,1034,1447,9632,826,777,2585,19630,5314,1106,436,58,146,583,785,381,181,138,304,149,5758,307,265,1006,273,477,612,4247
2020/11/29,145231,8526,287,191,1195,90,133,499,1539,634,1195,8361,6939,40628,12478,331,458,850,314,336,703,1055,1447,9849,844,780,2585,20011,5459,1122,446,58,146,592,785,384,181,142,311,150,5801,307,265,1012,280,477,612,4294
2020/11/30,147155,8718,295,194,1202,90,135,501,1561,638,1207,8427,7008,40939,12559,331,459,853,316,338,718,1072,1620,10112,858,783,2663,20273,5570,1141,452,58,147,599,838,386,181,143,314,152,5827,309,271,1012,295,503,612,4326
2020/12/1,148837,8869,299,204,1211,90,138,501,1611,664,1239,8531,7082,41311,12716,336,459,859,319,344,736,1093,1674,10112,865,793,2671,20591,5626,1157,462,58,148,609,856,391,181,147,320,157,5860,319,271,1021,309,513,612,4353
2020/12/2,151263,9075,307,208,1221,90,141,506,1655,688,1283,8680,7158,41811,12929,340,460,861,319,353,748,1119,1722,10309,880,796,2693,21018,5749,1190,471,60,148,619,872,398,181,148,327,165,5901,325,273,1045,324,521,629,4398
2020/12/3,153658,9251,315,212,1230,90,149,509,1692,702,1312,8830,7239,42344,13126,348,461,862,320,362,760,1161,1782,10528,905,804,2714,21404,5868,1229,478,61,152,629,897,402,182,154,331,180,5932,329,273,1055,342,527,629,4447
2020/12/4,156093,9457,321,213,1251,90,152,515,1777,719,1341,8992,7314,42793,13314,350,461,864,321,381,774,1195,1827,10723,927,808,2736,21798,6040,1264,485,61,152,634,943,406,184,155,339,196,5977,333,273,1063,360,534,637,4494
2020/12/5,158500,9669,324,220,1272,90,158,528,1808,732,1371,9159,7388,43377,13505,354,461,867,321,381,786,1227,1827,10938,940,814,2736,22197,6169,1291,490,61,153,645,1023,409,185,159,341,215,5977,336,273,1079,378,545,637,4535
2020/12/6,160452,9852,330,220,1293,90,173,530,1832,749,1388,9321,7466,43704,13639,356,462,872,321,381,803,1245,1827,11157,950,816,2736,22507,6320,1306,503,63,155,657,1023,410,185,163,345,233,6060,337,273,1085,397,557,637,4574
2020/12/7,162298,10039,343,220,1311,90,177,541,1844,749,1401,9411,7519,44003,13704,359,462,874,322,422,823,1260,1960,11327,957,826,2858,22735,6440,1330,507,65,158,666,1085,414,185,164,349,246,6060,341,276,1094,408,566,673,4585
2020/12/8,164203,10163,345,224,1319,90,186,548,1878,782,1433,9583,7599,44355,13855,363,462,879,326,429,838,1300,1988,11438,967,832,2884,22993,6547,1351,516,65,158,678,1128,418,186,174,352,263,6125,347,276,1111,418,568,701,4613
2020/12/9,166928,10367,354,225,1336,90,196,555,1892,800,1482,9728,7692,44927,14100,369,462,884,329,431,863,1336,2030,11636,967,842,2947,23420,6692,1386,528,66,158,689,1128,422,187,191,353,281,6264,354,277,1133,439,574,741,4656
2020/12/10,169890,10564,358,230,1379,90,211,565,1911,822,1526,9916,7842,45529,14314,374,462,888,331,437,892,1381,2059,11881,1011,847,3022,23835,6849,1410,538,67,159,702,1249,427,187,195,354,301,6343,367,278,1152,464,579,741,4702
2020/12/11,172638,10805,364,252,1417,90,218,582,1935,839,1572,10101,7958,46124,14599,380,462,899,331,440,909,1406,2087,12123,1028,852,3076,24192,6994,1433,545,67,165,702,1322,429,187,198,356,312,6343,371,290,1184,490,584,741,4735
2020/12/12,175608,10982,371,295,1462,92,240,599,1973,860,1612,10297,8078,46745,14822,390,464,907,331,440,941,1461,2087,12319,1042,857,3076,24621,7091,1465,551,67,165,702,1436,433,187,199,358,339,6551,378,290,1210,508,584,796,4785
2020/12/13,177960,11171,373,302,1507,94,253,611,1987,870,1652,10441,8189,47225,15053,400,474,910,332,440,957,1498,2087,12525,1055,863,3076,24929,7228,1493,554,67,166,702,1560,435,187,199,359,357,6622,380,290,1210,516,584,823,4805
2020/12/14,180162,11460,375,306,1531,94,265,622,2012,880,1683,10543,8269,47530,15172,408,474,916,332,451,977,1509,2199,12706,1072,869,3267,25114,7339,1512,557,67,168,702,1634,437,187,199,360,368,6680,384,321,1267,522,612,837,4824
2020/12/15,182326,11564,382,315,1561,94,281,630,2030,915,1708,10715,8388,47990,15397,414,475,922,333,454,991,1544,2227,12820,1086,877,3307,25420,7403,1530,562,68,168,702,1733,440,187,201,363,404,6749,390,328,1298,534,616,837,4824
2020/12/16,185386,11650,383,318,1596,94,290,658,2053,938,1771,10894,8511,48668,15684,418,477,930,337,459,1006,1585,2253,13035,1103,886,3378,25816,7547,1554,568,68,170,858,1808,441,188,205,370,432,6890,398,338,1329,543,622,837,4880
