2022/6/8,97148085,96419350,76442972,28965,0
2022/6/9,97152186,96424893,76510243,32699,0
2022/6/10,97160920,96441216,76699666,41072,0
2022/6/11,97176619,96465382,76918004,50306,0
2022/6/12,97179053,96471613,76970722,52189,0
2022/6/13,97182024,96478958,77033889,59752,0
2022/6/14,97184967,96486546,77094904,69214,0
2022/6/15,97187773,96493824,77152108,79855,0
2022/6/16,97190091,96499722,77208055,91323,0
2022/6/17,97198483,96513189,77373910,114916,0
2022/6/18,97212388,96534778,77554608,138806,0
2022/6/19,97214659,96539215,77598886,145422,0
2022/6/20,97218001,96544474,77652348,170555,0
2022/6/21,97221545,96549683,77702227,204716,0
2022/6/22,97224811,96554719,77751734,241189,0
2022/6/23,97227316,96558976,77800743,277956,0
2022/6/24,97235330,96571527,77939874,349627,0
2022/6/25,97247289,96593611,78105132,416233,0
2022/6/26,97249621,96598029,78143769,437939,0
2022/6/27,97251241,96602895,78186561,513764,0
2022/6/28,97254023,96608088,78227850,602829,0
2022/6/29,97256817,96612620,78267628,688682,0
2022/6/30,97258955,96616544,78306459,771809,0
2022/7/1,97265523,96625264,78388599,961572,0
2022/7/2,97275003,96640789,78484622,1123032,0
2022/7/3,97276889,96643121,78509263,1182541,0
2022/7/4,97279578,96645992,78543238,1405908,0
2022/7/5,97282654,96648907,78576492,1645707,0
2022/7/6,97285299,96651778,78610322,1876463,0
2022/7/7,97287873,96654211,78645064,2126083,0
2022/7/8,97294557,96662704,78729788,2512898,0
2022/7/9,97305353,96677438,78830259,2849480,0
2022/7/10,97307308,96679636,78859153,2977954,0
2022/7/11,97309795,96683042,78899609,3339398,0
2022/7/12,97312506,96686606,78939627,3742875,0
2022/7/13,97315177,96689866,78980203,4127992,0
2022/7/14,97317838,96692437,79019000,4520308,0
2022/7/15,97325455,96700455,79111314,5076265,0
2022/7/16,97338599,96712545,79235105,5608472,0
2022/7/17,97341026,96715106,79281952,5867635,0
2022/7/18,97341582,96715357,79295171,5956565,0
2022/7/19,97345370,96718537,79335210,6489376,0
2022/7/20,97349933,96721556,79377837,7032728,0
2022/7/21,97352548,96723986,79422272,7552492,0
2022/7/22,97360647,96731055,79517752,8258253,0
2022/7/23,97371546,96741380,79639912,8945349,0
2022/7/24,97374387,96743522,79687978,9332341,0
2022/7/25,97379153,96746997,79738621,9896490,0
2022/7/26,97384925,96750548,79793887,10515527,0
2022/7/27,97391061,96753756,79849471,11102744,0
2022/7/28,97397132,96756636,79901844,11689959,0
2022/7/29,97410737,96763773,80005547,12453076,0
2022/7/30,97430763,96774772,80129369,13200369,0
2022/7/31,97434993,96776840,80180542,13592870,0
2022/8/1,97442353,96779427,80235670,14110482,0
2022/8/2,97450660,96782198,80293883,14699303,0
2022/8/3,97457676,96784852,80348855,15278030,0
2022/8/4,97464097,96787564,80401882,15844224,0
2022/8/5,97478311,96794602,80501848,16631546,0
2022/8/6,97499133,96806847,80618528,17387107,0
2022/8/7,97504177,96809164,80667868,17754552,0
2022/8/8,97510410,96810788,80722682,18325039,0
2022/8/9,97517103,96814457,80781234,18942367,0
2022/8/10,97522804,96818701,80845514,19570080,0
2022/8/11,97523651,96819299,80874437,19747561,0
2022/8/12,97529218,96824717,80943556,20252095,0
2022/8/13,97534535,96830579,80994883,20507316,0
2022/8/14,97536051,96832438,81019984,20623072,0
2022/8/15,97537931,96834838,81042667,20804986,0
2022/8/16,97540997,96839136,81076257,21164797,0
2022/8/17,97544601,96844517,81114825,21641332,0
2022/8/18,97548341,96850321,81152113,22154614,0
2022/8/19,97556778,96862993,81221280,22900700,0
2022/8/20,97569898,96882632,81303981,23599120,0
2022/8/21,97572730,96886680,81335920,23945771,0
2022/8/22,97576649,96894056,81374495,24447893,0
2022/8/23,97581324,96902501,81413810,24996883,0
