2021/6/28,455657,158869,116107,224804,89860,145937,221774,257102,140441,157203,563161,494330,1174847,640033,270583,115069,141039,92937,81967,236908,224755,324325,609788,208671,131596,297969,798052,525709,135782,150741,71327,77059,236208,201029,195953,104416,115909,139871,111477,573556,111068,144964,219436,137793,133983,174151,102618
2021/6/29,485719,166349,122828,244704,92021,153493,233506,273735,148773,169587,600797,524511,1243735,679871,282270,122417,148154,97509,85720,248221,237996,343186,656756,218165,137631,310995,855172,560492,143813,155865,74256,82054,248183,216328,204814,109455,122101,148694,115992,601027,117676,153767,233067,145553,140082,185656,106866
2021/6/30,516148,173784,130047,262172,94165,160775,244231,289288,156941,182160,639222,554426,1316274,720728,294939,128601,155869,101379,89291,259247,252839,362810,700377,227980,145145,323877,907931,594802,152826,160838,77265,87014,259137,232202,214476,114176,127772,156558,120008,630163,123818,164201,244923,153109,146854,195886,112430
2021/7/1,546696,181085,137068,279573,97003,167537,254928,303588,165047,192412,679202,580442,1380226,761424,307114,134497,163185,106058,93058,269658,267654,381235,745268,238269,150854,336254,957231,627000,161274,165930,80411,91733,270259,248627,222031,118426,132856,164625,124471,657152,129919,173944,256432,160336,153387,205814,117392
2021/7/2,574731,189389,142916,297652,99790,174395,265855,320083,173371,203989,718147,610661,1449151,802722,319026,141533,171110,109958,96729,279444,280052,398888,792160,247215,156174,348812,1009890,660213,169762,171104,83396,96846,281305,266057,229745,122185,139091,172766,128028,683020,136050,182885,269654,168309,158821,216331,121464
2021/7/3,593573,194387,150316,310673,106996,180400,273528,332961,181599,212752,754763,635978,1507383,840066,330877,149071,177150,113318,102998,292016,294986,417770,840117,257041,162870,361820,1056471,691972,176269,176069,86274,100228,289683,283941,235449,126154,144131,182933,130727,707985,141902,192193,279044,174221,163141,223845,127729
2021/7/4,613858,199534,156275,322092,113877,186917,279894,346446,188309,219269,788098,655903,1549893,873562,342753,154332,182270,117187,110878,306499,310230,436989,875550,270031,170817,375271,1095920,721476,183470,179149,88724,101671,296441,298048,241810,129667,148347,189989,135823,730171,146245,202503,284519,178972,169581,229725,134594
2021/7/5,639278,205470,162280,336918,116717,192577,289328,359256,195572,232323,821436,684321,1612405,915402,351585,159283,188520,121240,113725,314386,320944,450921,915312,277991,176400,386853,1141232,756821,192842,183557,90822,105628,306312,312866,248459,132916,151994,198550,139008,750289,150391,208853,295045,184846,173745,240021,138788
2021/7/6,667503,212447,168944,353024,119737,200717,300008,373334,205126,244570,855937,715683,1681101,964090,361663,164752,194850,125045,117174,323181,332782,465481,954551,285751,182287,398853,1188721,792459,202228,187949,93081,110085,316347,329494,256276,136698,156992,207151,141703,774886,154932,216101,304575,190671,178450,250506,143733
2021/7/7,693501,219149,175077,365997,123392,207973,309702,387718,215248,256557,890762,745745,1749409,1013297,370648,169895,200200,128219,120443,331040,343638,481633,986760,293076,188538,410636,1234855,827128,212207,193001,95211,114313,324611,346535,264100,140344,162310,214660,144729,802342,159214,222968,313526,196548,183183,259828,150497
2021/7/8,720519,226155,183249,379869,127285,215301,320481,400441,224977,267501,930219,775111,1808396,1063197,380554,175249,205809,132165,124198,339853,355692,498492,1025268,301511,195201,421576,1280359,855682,220930,197663,97610,118433,333730,362411,270423,143708,166615,222128,148075,829327,163514,229820,322573,202282,188115,268865,156296
2021/7/9,745490,234139,188850,394255,130794,222700,330977,412978,234034,278723,966296,806941,1874663,1115151,390086,180610,210592,135815,127665,349129,364919,512879,1062547,309418,201452,433390,1327428,890104,231181,202067,99605,122737,341882,381060,277412,146590,171746,229609,151276,851796,168244,236901,331738,208260,192722,277905,161694
2021/7/10,765913,241023,197119,405882,139754,231406,340092,423237,244582,288035,1004786,834582,1941988,1166917,404220,186230,215759,139298,134594,360048,377304,530494,1103722,320015,207609,446664,1374872,927144,239224,207275,102035,125889,348584,397779,283479,150229,175422,243185,155780,877251,172740,244140,341101,212988,196136,284463,168253
2021/7/11,789753,246522,206361,416561,151116,238376,349122,439717,256527,295612,1045786,864175,2004838,1216373,421610,191461,221700,141922,143938,370778,392419,550592,1139320,332979,216252,462170,1419427,958023,248832,213811,104547,127893,354795,417948,289393,152725,178564,255539,160508,904440,177435,250244,347224,218898,199555,290873,174450
2021/7/12,821266,254743,211258,426242,158309,245006,359421,454235,265319,310533,1080554,894802,2068023,1271475,432213,196111,226519,145501,147862,380962,403643,569387,1171908,340517,223512,473284,1465057,989717,261377,217715,106453,131074,363287,437296,298415,156461,183071,263887,164557,924429,181715,258258,358457,225326,204833,300662,179415
2021/7/13,853197,263053,217840,436788,164406,251916,370856,468555,275760,324024,1116695,926698,2134482,1326822,442710,201443,231170,149232,152928,393015,414300,587918,1203937,348111,231002,486099,1512684,1022091,272007,222676,108492,134086,371486,456948,308696,160785,188413,271853,168176,948425,186581,266352,369477,231553,210472,310047,185127
2021/7/14,883598,271847,225175,447526,172069,258455,381736,482332,285771,338808,1151609,957611,2201132,1381344,453142,206320,237039,153170,159620,404341,425204,607783,1237874,355200,238161,500052,1558259,1055302,282865,227444,111073,137343,379022,476557,319752,164888,193722,280058,171504,977340,191194,274375,380041,237781,217501,319439,191440
2021/7/15,914213,280428,233012,458444,179843,265489,391879,495855,295679,352655,1191771,988032,2266096,1433084,463897,211593,243457,157367,165620,414291,436457,628172,1266901,364013,245289,512676,1604455,1086984,291191,231357,113244,140314,385730,495667,328116,169038,198459,287847,174917,1007231,195484,282098,389786,244172,222542,328612,199974
2021/7/16,942788,288733,238511,468778,186556,271931,402531,509435,305771,365725,1229039,1020175,2338104,1487212,472624,216717,247645,161287,171065,425908,445425,647629,1298881,370906,252656,526470,1653851,1114054,301524,235917,115041,143716,393324,512623,337915,172504,203078,295565,178596,1029701,199607,290388,399219,250053,227385,337943,205210
